QuoteID,DateID,CustomerID,ProductID,QuoteValue,Status
Q014620,20240227,C0779,P013,5104,Lost
Q014621,20241025,C0498,P015,5314,Won
Q014622,20250921,C0704,P005,1176,Lost
Q014623,20260117,C0628,P014,3847,Lost
Q014624,20260531,C0064,P008,1740,Won
Q014625,20260515,C0410,P008,1257,Pending
Q014626,20240827,C0497,P005,2572,Won
Q014627,20240228,C0314,P009,1991,Lost
Q014628,20250129,C0933,P010,4787,Won
Q014629,20250302,C0369,P004,548,Won
Q014630,20251226,C0433,P010,7248,Won
Q014631,20241015,C0862,P006,2151,Won
Q014632,20240721,C0102,P014,8552,Won
Q014633,20250201,C0161,P015,6363,Won
Q014634,20251010,C0101,P009,1038,Won
Q014635,20240617,C0512,P015,1621,Won
Q014636,20250526,C0061,P015,1300,Won
Q014637,20240823,C0103,P009,6197,Won
Q014638,20261121,C0464,P003,9351,Lost
Q014639,20240112,C0944,P008,7758,Won
Q014640,20240705,C0539,P008,651,Won
Q014641,20240513,C0749,P009,1278,Lost
Q014642,20260129,C0155,P007,7107,Won
Q014643,20240301,C0128,P007,7361,Won
Q014644,20240622,C0360,P014,6050,Won
Q014645,20250703,C0073,P014,6692,Won
Q014646,20261013,C0259,P003,5788,Lost
Q014647,20260821,C0096,P008,3065,Lost
Q014648,20240629,C0868,P004,4902,Won
Q014649,20260502,C0278,P005,7465,Won
Q014650,20240208,C0506,P012,7218,Lost
Q014651,20250525,C0194,P013,539,Won
Q014652,20250218,C0899,P009,1946,Won
Q014653,20260815,C0178,P004,6104,Pending
Q014654,20260222,C0097,P012,3500,Won
Q014655,20240911,C0138,P014,7959,Won
Q014656,20260420,C0506,P003,2505,Pending
Q014657,20260807,C0794,P001,8158,Won
Q014658,20250423,C0504,P004,1697,Lost
Q014659,20260317,C0415,P011,7426,Won
Q014660,20241224,C0055,P009,9386,Won
Q014661,20250104,C0198,P015,4266,Won
Q014662,20240801,C0439,P011,5050,Pending
Q014663,20240218,C0354,P010,3313,Pending
Q014664,20260422,C0326,P004,983,Lost
Q014665,20250407,C0407,P003,3944,Won
Q014666,20240428,C0255,P005,925,Won
Q014667,20240904,C0298,P008,5801,Won
Q014668,20250604,C0016,P007,4937,Won
Q014669,20241122,C0895,P012,6995,Won
Q014670,20251110,C0999,P007,6906,Won
Q014671,20240117,C0463,P006,886,Pending
Q014672,20250913,C0568,P009,707,Lost
Q014673,20240326,C0303,P004,1583,Won
Q014674,20240917,C0409,P009,7989,Lost
Q014675,20260529,C0623,P002,5162,Pending
Q014676,20240720,C0066,P013,3529,Won
Q014677,20240113,C0783,P014,9584,Won
Q014678,20251103,C0204,P005,7376,Lost
Q014679,20251121,C0964,P009,668,Won
Q014680,20240520,C0206,P007,2322,Won
Q014681,20261224,C0436,P013,9018,Won
Q014682,20241027,C0519,P008,3286,Lost
Q014683,20240531,C0104,P006,7582,Won
Q014684,20250208,C0589,P006,7905,Won
Q014685,20240812,C0176,P003,4592,Won
Q014686,20251229,C0539,P011,3039,Won
Q014687,20251024,C0988,P007,8770,Lost
Q014688,20251224,C0804,P014,4347,Won
Q014689,20240903,C0655,P005,1823,Won
Q014690,20241130,C0035,P004,6526,Lost
Q014691,20260605,C0285,P005,3225,Lost
Q014692,20261011,C0224,P009,6781,Lost
Q014693,20240807,C0829,P006,2256,Lost
Q014694,20240530,C0271,P011,4366,Won
Q014695,20240209,C0566,P009,3273,Won
Q014696,20251106,C0062,P007,3785,Pending
Q014697,20251120,C0245,P011,7343,Won
Q014698,20250520,C0785,P001,8749,Won
Q014699,20250123,C0438,P004,4563,Lost
Q014700,20251118,C0860,P001,9297,Won
Q014701,20260521,C0632,P007,6132,Won
Q014702,20240216,C0877,P012,8747,Won
Q014703,20260209,C0441,P011,3915,Won
Q014704,20240808,C0933,P008,1121,Won
Q014705,20240612,C0607,P011,2552,Won
Q014706,20240319,C0696,P014,6586,Won
Q014707,20251022,C0548,P010,4512,Pending
Q014708,20261019,C0435,P006,6830,Won
Q014709,20240906,C0676,P001,8429,Won
Q014710,20250505,C0639,P011,4156,Won
Q014711,20240812,C0672,P011,8590,Won
Q014712,20260619,C0897,P010,4321,Lost
Q014713,20240818,C0541,P014,8027,Won
Q014714,20240229,C0827,P002,1137,Lost
Q014715,20241221,C0452,P003,8249,Lost
Q014716,20260504,C0318,P004,4897,Won
Q014717,20250214,C0442,P014,4350,Pending
Q014718,20250322,C0718,P002,5036,Won
Q014719,20250104,C0175,P009,7315,Won
Q014720,20251210,C0966,P010,7807,Lost
Q014721,20260529,C0913,P011,3566,Won
Q014722,20241218,C0547,P006,5138,Pending
Q014723,20240223,C0402,P009,7071,Pending
Q014724,20240620,C0538,P005,8707,Lost
Q014725,20250415,C0674,P015,4753,Lost
Q014726,20251203,C0534,P013,5709,Won
Q014727,20250709,C0507,P009,4269,Lost
Q014728,20240625,C0708,P014,8821,Won
Q014729,20250219,C0625,P013,3171,Pending
Q014730,20240824,C0630,P014,8293,Won
Q014731,20260922,C0287,P007,3840,Won
Q014732,20260530,C0763,P009,8405,Pending
Q014733,20260727,C0664,P004,1646,Won
Q014734,20260727,C0439,P009,3197,Pending
Q014735,20240612,C0069,P011,8931,Lost
Q014736,20240712,C0457,P007,4486,Lost
Q014737,20240413,C0291,P015,9203,Won
Q014738,20250919,C0266,P001,7469,Won
Q014739,20250628,C0321,P007,6149,Lost
Q014740,20250320,C0027,P006,8675,Lost
Q014741,20260817,C0319,P003,8396,Pending
Q014742,20251219,C0060,P008,3018,Won
Q014743,20260407,C0271,P015,6208,Won
Q014744,20250712,C0211,P013,7861,Won
Q014745,20240417,C0198,P008,2687,Lost
Q014746,20241101,C0292,P008,7829,Pending
Q014747,20251021,C0775,P006,4391,Lost
Q014748,20260526,C0288,P001,7355,Won
Q014749,20250830,C0299,P002,9257,Won
Q014750,20260413,C0487,P005,533,Lost
Q014751,20260728,C0002,P003,9318,Pending
Q014752,20260514,C0539,P010,9711,Won
Q014753,20241021,C0577,P011,1721,Won
Q014754,20250601,C0509,P006,7603,Lost
Q014755,20260108,C0675,P010,7932,Lost
Q014756,20241220,C0698,P010,3743,Lost
Q014757,20240605,C0784,P010,3379,Won
Q014758,20240305,C0020,P013,3768,Lost
Q014759,20250124,C0956,P006,6498,Lost
Q014760,20250322,C0978,P003,3205,Won
Q014761,20240128,C0729,P004,6596,Lost
Q014762,20260304,C0862,P012,4046,Won
Q014763,20250825,C0433,P004,566,Won
Q014764,20240810,C0731,P004,4892,Won
Q014765,20261007,C0139,P005,4850,Won
Q014766,20250704,C0414,P008,8204,Won
Q014767,20240302,C0317,P001,2768,Won
Q014768,20250618,C0325,P004,2029,Pending
Q014769,20260805,C0880,P004,2624,Lost
Q014770,20241004,C0329,P013,4331,Lost
Q014771,20240915,C0681,P002,3741,Won
Q014772,20261126,C0536,P001,4319,Lost
Q014773,20260922,C0953,P005,886,Won
Q014774,20260322,C0097,P009,3342,Won
Q014775,20250620,C0848,P011,4884,Lost
Q014776,20240329,C0043,P011,6492,Lost
Q014777,20241205,C0401,P007,9968,Lost
Q014778,20250313,C0024,P010,5639,Lost
Q014779,20240613,C0576,P013,7966,Won
Q014780,20250617,C0439,P012,1180,Won
Q014781,20261226,C0528,P010,1635,Won
Q014782,20240519,C0527,P011,4866,Won
Q014783,20260327,C0816,P015,5402,Pending
Q014784,20260127,C0602,P003,2375,Won
Q014785,20241207,C0535,P002,1791,Pending
Q014786,20260517,C0533,P004,5113,Won
Q014787,20250928,C0418,P004,1333,Won
Q014788,20240509,C0967,P012,5712,Pending
Q014789,20251028,C0365,P007,6066,Won
Q014790,20240617,C0113,P005,4975,Lost
Q014791,20250227,C0375,P001,5159,Pending
Q014792,20250317,C0537,P011,7319,Lost
Q014793,20261224,C0839,P012,5278,Won
Q014794,20250728,C0640,P003,3035,Lost
Q014795,20250830,C0790,P007,9773,Won
Q014796,20240705,C0004,P012,9432,Won
Q014797,20240202,C0743,P001,3683,Won
Q014798,20251130,C0228,P012,7406,Pending
Q014799,20261103,C0171,P014,1731,Pending
Q014800,20250413,C0412,P012,9099,Lost
Q014801,20240318,C0746,P010,9155,Pending
Q014802,20260802,C0759,P013,5191,Pending
Q014803,20240913,C0390,P011,9038,Lost
Q014804,20260510,C0943,P008,5023,Lost
Q014805,20251225,C1000,P008,6890,Won
Q014806,20251017,C0339,P001,5370,Won
Q014807,20240817,C0602,P009,6256,Won
Q014808,20261202,C0904,P003,8442,Won
Q014809,20250801,C0158,P006,3002,Lost
Q014810,20240101,C0195,P009,1736,Won
Q014811,20251208,C0608,P003,9490,Won
Q014812,20240517,C0065,P001,6093,Lost
Q014813,20240519,C0679,P014,798,Pending
Q014814,20240828,C0806,P005,5838,Won
Q014815,20250420,C0326,P012,9124,Won
Q014816,20250630,C0150,P015,6834,Won
Q014817,20260125,C0189,P005,3644,Lost
Q014818,20240930,C0359,P011,3451,Won
Q014819,20261223,C0122,P003,6548,Won
Q014820,20250813,C0032,P013,2011,Pending
Q014821,20240126,C0914,P009,7849,Won
Q014822,20240602,C0121,P007,8411,Won
Q014823,20260613,C0437,P013,5113,Lost
Q014824,20240618,C0160,P007,7039,Won
Q014825,20240509,C0320,P006,8852,Lost
Q014826,20250528,C0634,P006,3701,Won
Q014827,20251108,C0230,P004,4155,Lost
Q014828,20241023,C0934,P002,9201,Pending
Q014829,20260613,C0380,P005,7440,Won
Q014830,20241005,C0606,P004,2383,Won
Q014831,20241203,C0771,P005,6102,Won
Q014832,20250609,C0057,P006,6371,Won
Q014833,20240109,C0216,P015,6448,Won
Q014834,20250914,C0457,P003,757,Lost
Q014835,20250523,C0528,P014,4408,Won
Q014836,20240404,C0197,P007,1404,Won
Q014837,20240923,C0206,P015,4051,Won
Q014838,20240326,C0136,P007,3157,Lost
Q014839,20261201,C0097,P004,1062,Won
Q014840,20240926,C0065,P011,5112,Lost
Q014841,20260425,C0501,P001,5059,Pending
Q014842,20260304,C0714,P006,2668,Won
Q014843,20241218,C0249,P010,4695,Won
Q014844,20241014,C0063,P015,3725,Won
Q014845,20260224,C0388,P008,4966,Lost
Q014846,20260216,C0943,P009,4636,Won
Q014847,20250104,C0721,P009,6511,Lost
Q014848,20260408,C0403,P003,7586,Pending
Q014849,20240201,C0092,P013,4067,Won
Q014850,20250826,C0535,P004,519,Won
Q014851,20260328,C0194,P012,9113,Pending
Q014852,20260511,C0997,P003,1785,Pending
Q014853,20240914,C0898,P003,5957,Won
Q014854,20260507,C0837,P013,8195,Won
Q014855,20241229,C0311,P007,7980,Lost
Q014856,20260128,C0971,P010,4491,Lost
Q014857,20260302,C0361,P006,9610,Pending
Q014858,20240614,C0367,P004,4016,Won
Q014859,20240107,C0819,P015,9007,Lost
Q014860,20240417,C0446,P004,983,Pending
Q014861,20261015,C0301,P010,4105,Won
Q014862,20240417,C0545,P002,2081,Lost
Q014863,20250818,C0701,P001,8100,Won
Q014864,20250215,C0929,P012,9867,Won
Q014865,20260709,C0341,P007,8902,Lost
Q014866,20250316,C0781,P009,4910,Won
Q014867,20260814,C0222,P009,5306,Won
Q014868,20240108,C0010,P014,5993,Won
Q014869,20260113,C0446,P002,9826,Won
Q014870,20260104,C0731,P003,6722,Won
Q014871,20240411,C0630,P011,2182,Won
Q014872,20240222,C0915,P003,8624,Won
Q014873,20260602,C0651,P006,8269,Pending
Q014874,20261222,C0511,P014,4266,Pending
Q014875,20240216,C0592,P012,7424,Won
Q014876,20240328,C0657,P013,8755,Lost
Q014877,20260418,C0018,P004,4885,Won
Q014878,20260626,C0961,P013,6728,Won
Q014879,20260401,C0559,P002,7092,Lost
Q014880,20240702,C0467,P010,5179,Won
Q014881,20240905,C0467,P002,6079,Won
Q014882,20250606,C0025,P014,5477,Won
Q014883,20250309,C0837,P009,7693,Won
Q014884,20250612,C0229,P009,6396,Lost
Q014885,20250324,C0451,P004,7265,Won
Q014886,20260401,C0137,P001,8968,Won
Q014887,20241223,C0402,P009,5284,Lost
Q014888,20240109,C0121,P015,3439,Won
Q014889,20250611,C0947,P009,3541,Pending
Q014890,20250614,C0575,P012,6892,Won
Q014891,20260923,C0053,P013,3818,Won
Q014892,20260405,C0744,P011,5998,Won
Q014893,20241025,C0055,P012,7973,Won
Q014894,20260426,C0321,P006,5904,Won
Q014895,20250311,C0640,P012,7159,Won
Q014896,20240524,C0660,P001,506,Won
Q014897,20260413,C0590,P007,1043,Pending
Q014898,20240410,C0417,P007,2464,Won
Q014899,20260902,C0453,P013,6504,Won
Q014900,20240506,C0257,P013,6941,Pending
Q014901,20261027,C0635,P007,9028,Won
Q014902,20260913,C0723,P015,4019,Pending
Q014903,20260202,C0881,P009,3616,Lost
Q014904,20260721,C0409,P010,5562,Won
Q014905,20240905,C0018,P001,8853,Won
Q014906,20240213,C0236,P006,6789,Lost
Q014907,20240820,C0765,P008,8031,Won
Q014908,20250204,C0640,P003,4023,Won
Q014909,20241030,C0056,P015,5566,Won
Q014910,20250421,C0245,P010,3870,Won
Q014911,20260221,C0550,P003,3984,Lost
Q014912,20261109,C0939,P004,2089,Lost
Q014913,20250526,C0266,P001,4903,Won
Q014914,20250224,C0594,P003,7352,Won
Q014915,20251026,C0887,P005,949,Pending
Q014916,20251003,C0571,P011,6835,Won
Q014917,20260622,C0883,P010,2792,Pending
Q014918,20250405,C0978,P004,6445,Won
Q014919,20260210,C0061,P010,580,Pending
Q014920,20260428,C0988,P003,7844,Pending
Q014921,20250212,C0831,P001,3463,Lost
Q014922,20250201,C0346,P001,5426,Won
Q014923,20250214,C0129,P013,2754,Won
Q014924,20240327,C0004,P014,7902,Won
Q014925,20260315,C0910,P013,7393,Won
Q014926,20260602,C0860,P013,7879,Lost
Q014927,20251112,C0619,P008,5798,Pending
Q014928,20240130,C0179,P015,6034,Won
Q014929,20240802,C0372,P008,8345,Won
Q014930,20260310,C0002,P010,6058,Won
Q014931,20250113,C0700,P012,5968,Pending
Q014932,20240901,C0167,P010,3961,Won
Q014933,20260516,C0032,P015,4894,Lost
Q014934,20260327,C0237,P005,3688,Won
Q014935,20241127,C0658,P004,7983,Won
Q014936,20260725,C0811,P015,5544,Won
Q014937,20250811,C0512,P011,4785,Won
Q014938,20260524,C0542,P004,5751,Won
Q014939,20251209,C0221,P002,5437,Pending
Q014940,20250904,C0330,P011,5765,Pending
Q014941,20250214,C0895,P011,1762,Lost
Q014942,20260711,C0758,P006,1869,Lost
Q014943,20250429,C0531,P012,5060,Won
Q014944,20250704,C0193,P006,3748,Lost
Q014945,20240715,C0654,P015,9566,Pending
Q014946,20250615,C0288,P009,8062,Won
Q014947,20250618,C0888,P001,5479,Won
Q014948,20250526,C0780,P004,2278,Lost
Q014949,20261223,C0777,P008,7015,Pending
Q014950,20250421,C0348,P006,1858,Pending
Q014951,20241017,C0571,P014,5097,Pending
Q014952,20251027,C0475,P015,7961,Won
Q014953,20261010,C0750,P011,2836,Won
Q014954,20250421,C0509,P009,1210,Lost
Q014955,20240424,C0433,P011,5482,Pending
Q014956,20240325,C0047,P009,8254,Won
Q014957,20250113,C0889,P008,2970,Won
Q014958,20240420,C0714,P003,4770,Won
Q014959,20261122,C0015,P010,2128,Lost
Q014960,20250206,C0656,P010,5412,Lost
Q014961,20240906,C0861,P002,1157,Pending
Q014962,20241007,C0893,P006,7036,Won
Q014963,20250927,C0771,P015,2303,Won
Q014964,20241020,C0509,P014,1539,Won
Q014965,20260412,C0674,P012,5278,Lost
Q014966,20250519,C0561,P013,1313,Lost
Q014967,20250205,C0305,P014,4708,Won
Q014968,20241129,C0501,P002,2751,Pending
Q014969,20240906,C0159,P006,9247,Lost
Q014970,20240819,C0859,P004,9237,Pending
Q014971,20240415,C0762,P008,9091,Won
Q014972,20240306,C0370,P007,6319,Won
Q014973,20240426,C0288,P001,6717,Lost
Q014974,20251223,C0099,P009,1366,Lost
Q014975,20250216,C0237,P007,4309,Lost
Q014976,20240822,C0246,P002,7147,Lost
Q014977,20240523,C0640,P014,5327,Pending
Q014978,20250301,C0250,P007,5686,Lost
Q014979,20250118,C0928,P001,3936,Won
Q014980,20260122,C0316,P010,8147,Won
Q014981,20250824,C0695,P006,6382,Won
Q014982,20260314,C0866,P008,9578,Won
Q014983,20240815,C0248,P007,2849,Lost
Q014984,20260825,C0775,P008,4324,Pending
Q014985,20250307,C0503,P006,3241,Lost
Q014986,20261031,C0206,P002,2838,Won
Q014987,20261103,C0981,P002,8710,Pending
Q014988,20250502,C0933,P004,5779,Won
Q014989,20260615,C0313,P012,1785,Won
Q014990,20241205,C0765,P010,642,Won
Q014991,20251006,C0923,P004,743,Pending
Q014992,20250228,C0607,P013,6348,Pending
Q014993,20250205,C0642,P012,1517,Won
Q014994,20260625,C0025,P009,1044,Won
Q014995,20260706,C0659,P001,2204,Lost
Q014996,20250127,C0274,P008,2837,Lost
Q014997,20240501,C0380,P004,1973,Won
Q014998,20251104,C0932,P002,9016,Won
Q014999,20251030,C0171,P010,7403,Lost
Q015000,20250917,C0193,P006,4599,Won
Q015001,20260913,C0813,P004,5707,Pending
Q015002,20260322,C0928,P014,8086,Won
Q015003,20251214,C0891,P015,8546,Won
Q015004,20241027,C0909,P007,2981,Lost
Q015005,20260327,C0839,P008,3213,Won
Q015006,20240728,C0997,P008,3203,Won
Q015007,20250704,C0085,P009,9340,Won
Q015008,20260314,C0892,P003,5693,Lost
Q015009,20260806,C0452,P015,2197,Won
Q015010,20240421,C0356,P010,5797,Lost
Q015011,20240325,C0920,P010,6697,Won
Q015012,20260823,C0877,P002,3646,Won
Q015013,20251201,C0333,P004,6248,Won
Q015014,20240819,C0487,P012,2437,Lost
Q015015,20251007,C0227,P013,4916,Pending
Q015016,20250102,C0300,P007,3930,Won
Q015017,20250803,C0091,P009,526,Won
Q015018,20261208,C0500,P002,3988,Won
Q015019,20240205,C0815,P008,6525,Won
Q015020,20240527,C0211,P001,1255,Won
Q015021,20240127,C0200,P010,8587,Won
Q015022,20240114,C0735,P010,536,Won
Q015023,20251103,C0839,P015,4538,Won
Q015024,20240504,C0229,P012,8314,Won
Q015025,20260725,C0523,P006,3299,Won
Q015026,20240816,C0052,P014,3410,Won
Q015027,20250606,C0998,P013,3237,Lost
Q015028,20260108,C0378,P012,2147,Lost
Q015029,20260110,C0813,P004,669,Pending
Q015030,20260318,C0575,P015,6730,Lost
Q015031,20260314,C0062,P005,7689,Lost
Q015032,20250428,C0410,P007,2911,Lost
Q015033,20250621,C0540,P013,9150,Won
Q015034,20260608,C0620,P012,5527,Won
Q015035,20240325,C0625,P011,9659,Won
Q015036,20250603,C0447,P004,8353,Lost
Q015037,20251002,C0722,P015,4277,Lost
Q015038,20250412,C0840,P012,3865,Lost
Q015039,20250719,C0444,P006,8745,Won
Q015040,20240316,C0289,P003,691,Lost
Q015041,20250720,C0043,P007,4150,Won
Q015042,20240327,C0500,P002,3062,Pending
Q015043,20260615,C0689,P009,2364,Won
Q015044,20240220,C0233,P013,7488,Won
Q015045,20250605,C0896,P015,5041,Won
Q015046,20251108,C0398,P015,7330,Lost
Q015047,20250413,C0251,P013,9457,Won
Q015048,20240425,C0423,P015,6459,Won
Q015049,20260412,C0586,P003,3647,Pending
Q015050,20240515,C0752,P004,1931,Won
Q015051,20240229,C0737,P015,2992,Won
Q015052,20261210,C0119,P011,5125,Won
Q015053,20260515,C0304,P006,6789,Lost
Q015054,20260202,C0394,P008,1093,Lost
Q015055,20260630,C0697,P005,6363,Lost
Q015056,20240109,C0794,P008,8939,Won
Q015057,20241031,C0570,P008,602,Won
Q015058,20251115,C0359,P006,3198,Lost
Q015059,20240213,C0609,P013,4393,Won
Q015060,20241103,C0726,P007,3509,Lost
Q015061,20250222,C0372,P011,5546,Lost
Q015062,20240410,C0428,P001,958,Won
Q015063,20240408,C0277,P006,3185,Won
Q015064,20261025,C0897,P014,1961,Pending
Q015065,20250123,C0282,P004,6951,Pending
Q015066,20260908,C0744,P009,1486,Won
Q015067,20250424,C0266,P014,4702,Won
Q015068,20241215,C0442,P014,8319,Won
Q015069,20250519,C0444,P013,6102,Lost
Q015070,20260726,C0852,P008,5194,Pending
Q015071,20240306,C0437,P013,1664,Pending
Q015072,20260320,C0658,P006,3761,Pending
Q015073,20250708,C0959,P007,2731,Lost
Q015074,20260922,C0086,P001,6711,Lost
Q015075,20261122,C0395,P012,6138,Lost
Q015076,20250823,C0165,P003,8563,Won
Q015077,20240724,C0355,P008,6751,Won
Q015078,20251202,C0413,P013,7216,Won
Q015079,20240213,C0677,P010,4255,Won
Q015080,20251127,C0740,P011,3912,Lost
Q015081,20250719,C0511,P004,557,Won
Q015082,20240417,C0218,P013,2447,Won
Q015083,20260616,C0250,P009,5695,Won
Q015084,20240619,C0984,P001,4912,Pending
Q015085,20250921,C0877,P013,4095,Lost
Q015086,20240902,C0072,P002,2797,Won
Q015087,20240401,C0328,P008,2144,Won
Q015088,20251120,C0268,P004,7299,Lost
Q015089,20260421,C0538,P007,5449,Pending
Q015090,20250716,C0248,P009,9278,Won
Q015091,20250214,C0542,P015,3516,Lost
Q015092,20240919,C0394,P015,5607,Won
Q015093,20240202,C0553,P001,5261,Lost
Q015094,20260907,C0835,P004,2797,Lost
Q015095,20240418,C0735,P006,6823,Won
Q015096,20250618,C0463,P014,6542,Won
Q015097,20240504,C0862,P009,9277,Lost
Q015098,20241229,C0116,P015,5164,Won
Q015099,20250822,C0490,P015,7358,Lost
Q015100,20240529,C0183,P011,3104,Lost
Q015101,20261228,C0935,P002,8958,Pending
Q015102,20250518,C0030,P002,2463,Won
Q015103,20240404,C0079,P007,1457,Lost
Q015104,20260128,C0897,P005,6557,Won
Q015105,20260804,C0069,P001,1036,Lost
Q015106,20261122,C0063,P004,7336,Lost
Q015107,20260427,C0496,P001,9448,Lost
Q015108,20250719,C0093,P003,3593,Pending
Q015109,20240531,C0537,P007,6005,Pending
Q015110,20250705,C0234,P011,8009,Pending
Q015111,20250921,C0693,P007,1581,Won
Q015112,20250620,C0269,P001,554,Lost
Q015113,20250618,C0115,P001,2177,Won
Q015114,20261207,C0557,P004,1414,Pending
Q015115,20260206,C0521,P006,9274,Won
Q015116,20250826,C0118,P005,1912,Lost
Q015117,20250729,C0430,P003,9451,Won
Q015118,20240309,C0893,P005,3782,Won
Q015119,20260528,C0994,P004,795,Won
Q015120,20251108,C0658,P015,3127,Lost
Q015121,20250825,C0263,P003,7610,Won
Q015122,20250321,C0631,P011,5835,Won
Q015123,20261105,C0122,P012,2346,Lost
Q015124,20260123,C0835,P005,4016,Won
Q015125,20240124,C0401,P002,2802,Pending
Q015126,20251124,C0447,P006,9768,Won
Q015127,20251202,C0833,P009,2452,Won
Q015128,20251225,C0008,P011,2363,Won
Q015129,20240110,C0120,P012,9756,Won
Q015130,20250227,C0698,P003,2183,Won
Q015131,20260719,C0594,P005,9759,Lost
Q015132,20250501,C0667,P007,7825,Lost
Q015133,20260523,C0097,P004,1601,Won
Q015134,20240214,C0809,P012,8840,Lost
Q015135,20250822,C0237,P009,3452,Won
Q015136,20260125,C0129,P015,6929,Lost
Q015137,20250526,C0739,P006,7422,Pending
Q015138,20240226,C0111,P008,7429,Won
Q015139,20250527,C0092,P005,8592,Won
Q015140,20251029,C0743,P005,5792,Pending
Q015141,20250211,C0092,P010,7262,Won
Q015142,20241007,C0513,P010,8727,Won
Q015143,20241216,C0542,P012,7591,Won
Q015144,20240130,C0900,P001,7371,Won
Q015145,20250411,C0898,P005,2866,Won
Q015146,20240624,C0890,P004,7183,Won
Q015147,20241221,C0095,P003,5134,Won
Q015148,20240518,C0017,P001,3507,Won
Q015149,20240921,C0851,P015,6928,Won
Q015150,20240421,C0788,P008,9633,Won
Q015151,20260818,C0219,P002,7339,Won
Q015152,20240425,C0134,P015,8241,Won
Q015153,20260725,C0577,P004,5945,Lost
Q015154,20260724,C0658,P015,1746,Pending
Q015155,20240927,C0978,P009,739,Lost
