SaleID,DateID,CustomerID,ProductID,ManufacturerID,EmployeeID,InstallerID,Quantity,Revenue,Cost,Profit
S011296,20261124,C0386,P008,M002,E004,I005,2,4372,2404.6,1967.4
S011297,20250616,C0682,P005,M006,E001,I001,3,6354,2859.3,3494.7
S011298,20260103,C0648,P005,M001,E001,I004,1,3025,1361.25,1663.75
S011299,20261018,C0967,P004,M005,E004,I004,2,1216,729.6,486.4
S011300,20261213,C0410,P014,M002,E006,I004,3,1066,692.9,373.1
S011301,20260827,C0617,P009,M004,E005,I001,3,5683,3125.65,2557.35
S011302,20250523,C0556,P009,M005,E002,I002,4,4723,2597.65,2125.35
S011303,20261204,C0482,P001,M001,E004,I002,1,1406,913.9,492.1
S011304,20250726,C0068,P013,M002,E009,I002,4,679,441.35,237.65
S011305,20260602,C0710,P011,M001,E007,I005,2,915,594.75,320.25
S011306,20260828,C0635,P015,M008,E007,I003,4,665,432.25,232.75
S011307,20251203,C0900,P008,M008,E005,I002,1,1665,915.75,749.25
S011308,20240505,C0546,P006,M001,E001,I001,1,2770,1246.5,1523.5
S011309,20260506,C0963,P009,M001,E007,I002,1,2745,1509.75,1235.25
S011310,20240117,C0811,P002,M007,E009,I005,4,749,486.85,262.15
S011311,20240323,C0597,P015,M001,E005,I002,2,509,330.85,178.15
S011312,20260427,C0229,P003,M005,E006,I004,3,2037,1222.2,814.8
S011313,20250627,C0793,P006,M001,E008,I005,3,2792,1256.4,1535.6
S011314,20251220,C0868,P013,M003,E003,I001,2,801,520.65,280.35
S011315,20251031,C0803,P002,M003,E001,I004,4,966,627.9,338.1
S011316,20250523,C0352,P015,M004,E003,I003,4,1036,673.4,362.6
S011317,20261109,C0801,P015,M004,E008,I001,1,750,487.5,262.5
S011318,20260718,C0862,P013,M008,E005,I003,1,1201,780.65,420.35
S011319,20260517,C0156,P011,M002,E005,I003,5,1663,1080.95,582.05
S011320,20261125,C0841,P009,M005,E008,I001,4,4005,2202.75,1802.25
S011321,20250402,C0432,P011,M002,E008,I003,4,2342,1522.3,819.7
S011322,20260329,C0548,P009,M002,E005,I001,3,2898,1593.9,1304.1
S011323,20240301,C0941,P006,M002,E005,I003,4,7895,3552.75,4342.25
S011324,20250731,C0691,P001,M001,E002,I004,2,524,340.6,183.4
S011325,20260726,C0343,P011,M002,E002,I002,5,1265,822.25,442.75
S011326,20240608,C0235,P011,M002,E009,I005,2,1661,1079.65,581.35
S011327,20251105,C0459,P010,M001,E002,I004,1,1494,971.1,522.9
S011328,20240625,C0677,P002,M006,E010,I003,2,1374,893.1,480.9
S011329,20251027,C0770,P006,M003,E006,I002,4,4544,2044.8,2499.2
S011330,20250907,C0160,P001,M001,E007,I003,5,1755,1140.75,614.25
S011331,20251025,C0668,P014,M005,E005,I001,5,1698,1103.7,594.3
S011332,20251011,C0574,P001,M003,E009,I002,1,1699,1104.35,594.65
S011333,20250919,C0878,P011,M007,E004,I001,5,1484,964.6,519.4
S011334,20260907,C0490,P004,M003,E006,I001,5,2445,1467.0,978.0
S011335,20250413,C0199,P015,M006,E004,I003,5,1525,991.25,533.75
S011336,20241231,C0821,P002,M007,E004,I005,5,569,369.85,199.15
S011337,20250812,C0607,P012,M004,E006,I003,3,1355,880.75,474.25
S011338,20260921,C0013,P010,M008,E006,I003,3,2067,1343.55,723.45
S011339,20261228,C0560,P006,M003,E003,I002,3,4061,1827.45,2233.55
S011340,20240904,C0457,P001,M001,E009,I005,3,1657,1077.05,579.95
S011341,20250917,C0924,P015,M004,E009,I002,4,1493,970.45,522.55
S011342,20241102,C0573,P008,M003,E008,I003,5,5832,3207.6,2624.4
S011343,20260209,C0538,P009,M001,E008,I005,5,5205,2862.75,2342.25
S011344,20240402,C0858,P013,M006,E002,I002,1,640,416.0,224.0
S011345,20241119,C0596,P005,M004,E004,I005,4,6079,2735.55,3343.45
S011346,20250626,C0367,P012,M008,E003,I002,4,943,612.95,330.05
S011347,20260207,C0154,P013,M006,E009,I003,5,1008,655.2,352.8
S011348,20240804,C0841,P009,M005,E006,I004,3,2105,1157.75,947.25
S011349,20250402,C0917,P009,M007,E009,I005,1,5261,2893.55,2367.45
S011350,20260727,C0309,P006,M006,E002,I001,3,2896,1303.2,1592.8
S011351,20260805,C0836,P003,M002,E009,I004,1,1800,1080.0,720.0
S011352,20240320,C0025,P013,M004,E001,I001,2,538,349.7,188.3
S011353,20240930,C0879,P006,M008,E006,I001,4,7904,3556.8,4347.2
S011354,20261221,C0403,P011,M004,E003,I003,5,1153,749.45,403.55
S011355,20261005,C0900,P005,M004,E007,I001,1,7011,3154.95,3856.05
S011356,20261031,C0311,P015,M006,E006,I005,2,802,521.3,280.7
S011357,20240524,C0303,P013,M007,E002,I004,2,1532,995.8,536.2
S011358,20240304,C0086,P014,M002,E004,I005,5,1461,949.65,511.35
S011359,20240820,C0497,P008,M003,E009,I002,4,2525,1388.75,1136.25
S011360,20260217,C0433,P001,M005,E005,I005,4,1388,902.2,485.8
S011361,20250511,C0090,P010,M008,E004,I002,2,1389,902.85,486.15
S011362,20260415,C0871,P003,M003,E005,I005,1,1259,755.4,503.6
S011363,20260723,C0292,P008,M004,E006,I005,3,2813,1547.15,1265.85
S011364,20250309,C0877,P007,M003,E009,I004,3,7174,3228.3,3945.7
S011365,20250816,C0141,P012,M001,E006,I001,2,1003,651.95,351.05
S011366,20240111,C0362,P005,M001,E009,I002,3,2953,1328.85,1624.15
S011367,20250205,C0877,P006,M008,E004,I003,1,2965,1334.25,1630.75
S011368,20260225,C0933,P010,M003,E006,I002,4,1167,758.55,408.45
S011369,20260130,C0086,P002,M006,E005,I001,5,1466,952.9,513.1
S011370,20241005,C0907,P015,M003,E009,I004,1,1614,1049.1,564.9
S011371,20240518,C0884,P001,M004,E007,I001,2,792,514.8,277.2
S011372,20241214,C0214,P010,M003,E004,I005,5,1984,1289.6,694.4
S011373,20250727,C0994,P012,M005,E006,I001,2,1409,915.85,493.15
S011374,20260511,C0667,P003,M001,E008,I005,4,2156,1293.6,862.4
S011375,20260704,C0952,P007,M007,E005,I003,2,2561,1152.45,1408.55
S011376,20260718,C0039,P013,M008,E008,I001,2,507,329.55,177.45
S011377,20241115,C0738,P011,M004,E004,I001,2,1559,1013.35,545.65
S011378,20251009,C0120,P009,M002,E009,I004,1,5598,3078.9,2519.1
S011379,20240917,C0205,P006,M002,E002,I002,4,4702,2115.9,2586.1
S011380,20251224,C0797,P015,M008,E005,I005,5,787,511.55,275.45
S011381,20260320,C0412,P015,M008,E005,I004,3,1075,698.75,376.25
S011382,20260113,C0463,P006,M006,E002,I005,3,2697,1213.65,1483.35
S011383,20240918,C0345,P004,M005,E009,I002,3,1721,1032.6,688.4
S011384,20260116,C0760,P011,M002,E002,I003,3,818,531.7,286.3
S011385,20250627,C0462,P013,M006,E001,I003,4,1669,1084.85,584.15
S011386,20250317,C0263,P015,M003,E006,I003,2,1259,818.35,440.65
S011387,20261023,C0576,P003,M001,E004,I002,4,2756,1653.6,1102.4
S011388,20260909,C0663,P001,M005,E009,I001,3,848,551.2,296.8
S011389,20260709,C0686,P008,M004,E004,I003,2,4974,2735.7,2238.3
S011390,20261130,C0564,P001,M008,E007,I001,1,704,457.6,246.4
S011391,20260704,C0857,P001,M007,E004,I001,2,1726,1121.9,604.1
S011392,20260515,C0435,P014,M006,E004,I003,5,1561,1014.65,546.35
S011393,20251226,C0839,P002,M008,E010,I001,4,1626,1056.9,569.1
S011394,20250627,C0533,P003,M007,E009,I005,2,1364,818.4,545.6
S011395,20260101,C0354,P011,M002,E006,I001,1,1282,833.3,448.7
S011396,20250516,C0916,P013,M005,E007,I004,4,1696,1102.4,593.6
S011397,20261102,C0833,P004,M001,E005,I005,1,1300,780.0,520.0
S011398,20241219,C0749,P009,M008,E003,I004,3,2253,1239.15,1013.85
S011399,20240325,C0083,P007,M002,E002,I003,4,2615,1176.75,1438.25
S011400,20250427,C0964,P015,M002,E002,I001,5,1350,877.5,472.5
S011401,20260128,C0350,P005,M008,E010,I002,5,6961,3132.45,3828.55
S011402,20250404,C0854,P011,M002,E003,I003,1,2410,1566.5,843.5
S011403,20261002,C0416,P002,M007,E010,I004,3,1085,705.25,379.75
S011404,20260602,C0090,P009,M006,E010,I001,1,3665,2015.75,1649.25
S011405,20251017,C0173,P002,M008,E002,I004,2,1113,723.45,389.55
S011406,20250714,C0193,P012,M002,E002,I002,5,516,335.4,180.6
S011407,20251025,C0008,P014,M004,E002,I001,4,1411,917.15,493.85
S011408,20260913,C0232,P012,M006,E006,I005,5,714,464.1,249.9
S011409,20260906,C0489,P008,M008,E003,I001,4,2505,1377.75,1127.25
S011410,20240430,C0915,P007,M002,E007,I002,3,4867,2190.15,2676.85
S011411,20250205,C0983,P010,M005,E006,I003,4,1500,975.0,525.0
S011412,20260826,C0143,P010,M001,E009,I005,2,2338,1519.7,818.3
S011413,20251018,C0590,P008,M006,E007,I001,4,2768,1522.4,1245.6
S011414,20250215,C0872,P012,M008,E006,I001,1,1595,1036.75,558.25
S011415,20240912,C0772,P005,M001,E003,I004,1,7035,3165.75,3869.25
S011416,20260324,C0895,P013,M005,E007,I003,4,989,642.85,346.15
S011417,20240329,C0369,P007,M003,E008,I002,2,3053,1373.85,1679.15
S011418,20251207,C0318,P011,M004,E006,I003,4,1821,1183.65,637.35
S011419,20240831,C0327,P008,M003,E007,I001,4,1958,1076.9,881.1
S011420,20260227,C0580,P005,M004,E006,I005,5,6869,3091.05,3777.95
S011421,20260919,C0737,P004,M005,E008,I005,1,2368,1420.8,947.2
S011422,20260329,C0981,P012,M006,E010,I001,3,1326,861.9,464.1
S011423,20251223,C0018,P005,M004,E003,I002,1,4620,2079.0,2541.0
S011424,20261110,C0659,P003,M002,E005,I002,4,1738,1042.8,695.2
S011425,20251103,C0518,P005,M002,E006,I005,4,3550,1597.5,1952.5
S011426,20251108,C0913,P006,M003,E008,I002,4,4955,2229.75,2725.25
S011427,20240217,C0265,P012,M002,E007,I005,5,877,570.05,306.95
S011428,20250630,C0172,P004,M005,E002,I005,3,2447,1468.2,978.8
S011429,20250816,C0538,P015,M001,E001,I004,1,536,348.4,187.6
S011430,20240127,C0877,P007,M008,E007,I002,3,6532,2939.4,3592.6
S011431,20240918,C0573,P001,M004,E004,I001,1,1541,1001.65,539.35
S011432,20250109,C0481,P011,M004,E004,I005,3,1983,1288.95,694.05
S011433,20241230,C0867,P003,M006,E008,I001,2,2343,1405.8,937.2
S011434,20261013,C0162,P012,M002,E009,I002,3,1319,857.35,461.65
S011435,20260107,C0464,P008,M008,E004,I001,4,2117,1164.35,952.65
S011436,20260411,C0233,P006,M008,E009,I004,5,4471,2011.95,2459.05
S011437,20260315,C0120,P001,M005,E004,I005,4,951,618.15,332.85
S011438,20241123,C0824,P009,M004,E004,I004,5,2858,1571.9,1286.1
S011439,20251119,C0452,P002,M002,E008,I005,2,1700,1105.0,595.0
S011440,20250201,C0029,P001,M006,E007,I003,3,604,392.6,211.4
S011441,20260407,C0562,P002,M008,E005,I005,2,1158,752.7,405.3
S011442,20260717,C0325,P011,M004,E004,I001,5,2477,1610.05,866.95
S011443,20240207,C0764,P015,M003,E002,I003,4,999,649.35,349.65
S011444,20241112,C0964,P004,M001,E009,I002,4,2865,1719.0,1146.0
S011445,20260212,C0720,P015,M003,E003,I005,4,704,457.6,246.4
S011446,20260825,C0239,P010,M002,E002,I001,5,1391,904.15,486.85
S011447,20240430,C0891,P009,M005,E009,I001,4,2554,1404.7,1149.3
S011448,20250122,C0256,P002,M007,E003,I005,5,630,409.5,220.5
S011449,20260126,C0490,P011,M001,E002,I003,5,2469,1604.85,864.15
S011450,20260414,C0484,P012,M002,E010,I004,3,1738,1129.7,608.3
S011451,20260605,C0669,P003,M004,E001,I002,4,2519,1511.4,1007.6
S011452,20261212,C0048,P015,M004,E003,I004,2,1361,884.65,476.35
S011453,20260412,C0445,P010,M007,E003,I005,1,2326,1511.9,814.1
S011454,20250220,C0468,P010,M005,E002,I002,5,939,610.35,328.65
S011455,20240526,C0673,P013,M008,E006,I004,4,928,603.2,324.8
S011456,20251125,C0048,P004,M003,E003,I001,3,2739,1643.4,1095.6
S011457,20240215,C0098,P008,M003,E005,I005,1,3306,1818.3,1487.7
S011458,20250726,C0984,P014,M003,E005,I001,5,1414,919.1,494.9
S011459,20250319,C0362,P004,M007,E008,I002,1,2512,1507.2,1004.8
S011460,20240207,C0112,P008,M005,E008,I002,3,2016,1108.8,907.2
S011461,20260815,C0178,P012,M003,E001,I005,5,786,510.9,275.1
S011462,20240122,C0630,P013,M001,E002,I003,1,1254,815.1,438.9
S011463,20261030,C0420,P008,M003,E003,I001,4,3822,2102.1,1719.9
S011464,20260911,C0251,P009,M007,E005,I002,5,4938,2715.9,2222.1
S011465,20240510,C0788,P010,M006,E003,I002,3,1344,873.6,470.4
S011466,20250109,C0661,P010,M001,E003,I005,1,1866,1212.9,653.1
S011467,20260331,C0378,P002,M002,E006,I001,4,1307,849.55,457.45
S011468,20260622,C0991,P005,M003,E004,I003,2,6530,2938.5,3591.5
S011469,20260315,C0641,P011,M007,E005,I004,5,1681,1092.65,588.35
S011470,20260602,C0931,P009,M006,E001,I002,2,3884,2136.2,1747.8
S011471,20250629,C0393,P006,M001,E002,I003,2,2656,1195.2,1460.8
S011472,20251216,C0039,P008,M007,E001,I002,1,4825,2653.75,2171.25
S011473,20261023,C0352,P008,M007,E010,I002,5,4463,2454.65,2008.35
S011474,20250422,C0909,P011,M003,E003,I005,5,1648,1071.2,576.8
S011475,20250615,C0740,P002,M006,E008,I004,2,1745,1134.25,610.75
S011476,20250323,C0891,P011,M004,E010,I005,4,1322,859.3,462.7
S011477,20250516,C0424,P002,M004,E001,I004,1,856,556.4,299.6
S011478,20260630,C0733,P010,M008,E001,I004,1,1257,817.05,439.95
S011479,20260902,C0891,P010,M001,E002,I005,4,1834,1192.1,641.9
S011480,20260422,C0902,P013,M007,E010,I005,2,635,412.75,222.25
S011481,20240628,C0057,P005,M006,E006,I004,4,7823,3520.35,4302.65
S011482,20250624,C0132,P013,M008,E005,I002,1,837,544.05,292.95
S011483,20261115,C0924,P015,M005,E003,I004,1,1406,913.9,492.1
S011484,20240509,C0197,P013,M008,E006,I004,3,1438,934.7,503.3
S011485,20260622,C0765,P009,M002,E005,I002,4,4928,2710.4,2217.6
S011486,20250418,C0864,P005,M007,E002,I004,3,6860,3087.0,3773.0
S011487,20240123,C0904,P015,M008,E001,I001,2,1724,1120.6,603.4
S011488,20261217,C0570,P006,M003,E009,I001,4,3382,1521.9,1860.1
S011489,20251029,C0934,P001,M004,E004,I003,3,842,547.3,294.7
S011490,20240103,C0176,P002,M003,E001,I001,2,734,477.1,256.9
S011491,20240526,C0422,P010,M001,E010,I002,2,1075,698.75,376.25
S011492,20250122,C0470,P015,M001,E010,I005,4,1580,1027.0,553.0
S011493,20260507,C0251,P015,M004,E003,I005,2,856,556.4,299.6
S011494,20240416,C0924,P015,M001,E003,I002,2,954,620.1,333.9
S011495,20241129,C0123,P009,M003,E005,I001,1,4144,2279.2,1864.8
S011496,20240924,C0278,P007,M002,E008,I003,5,3630,1633.5,1996.5
S011497,20240214,C0411,P007,M005,E010,I005,5,2858,1286.1,1571.9
S011498,20250528,C0465,P012,M007,E010,I001,2,822,534.3,287.7
S011499,20241224,C0475,P010,M007,E010,I005,5,831,540.15,290.85
S011500,20251007,C0048,P001,M003,E001,I002,4,1049,681.85,367.15
S011501,20240928,C0469,P012,M003,E010,I004,2,1772,1151.8,620.2
S011502,20250313,C0591,P014,M004,E008,I003,3,1178,765.7,412.3
S011503,20250629,C0054,P004,M002,E003,I004,5,2109,1265.4,843.6
S011504,20240314,C0936,P005,M006,E007,I003,2,7522,3384.9,4137.1
S011505,20240120,C0422,P003,M006,E010,I002,1,2527,1516.2,1010.8
S011506,20261127,C0245,P003,M003,E008,I005,1,1739,1043.4,695.6
S011507,20251009,C0995,P007,M005,E006,I004,2,7664,3448.8,4215.2
S011508,20251104,C0280,P005,M002,E004,I002,2,8000,3600.0,4400.0
S011509,20240527,C0427,P007,M003,E006,I002,2,5622,2529.9,3092.1
S011510,20240518,C0612,P001,M008,E004,I002,3,1630,1059.5,570.5
S011511,20251113,C0149,P010,M001,E005,I003,2,1412,917.8,494.2
S011512,20240501,C0363,P005,M003,E007,I004,2,3692,1661.4,2030.6
S011513,20240126,C0661,P009,M008,E007,I001,2,5682,3125.1,2556.9
S011514,20260831,C0719,P002,M007,E004,I005,3,1795,1166.75,628.25
S011515,20240219,C0832,P005,M003,E003,I001,2,2842,1278.9,1563.1
S011516,20260722,C0573,P015,M007,E010,I003,1,1389,902.85,486.15
S011517,20240104,C0865,P003,M006,E008,I001,2,2177,1306.2,870.8
S011518,20240212,C0790,P008,M004,E009,I002,1,3061,1683.55,1377.45
S011519,20240318,C0224,P001,M001,E002,I001,1,517,336.05,180.95
S011520,20240413,C0581,P009,M003,E009,I002,1,1901,1045.55,855.45
S011521,20250208,C0873,P013,M008,E009,I001,3,507,329.55,177.45
S011522,20240803,C0477,P002,M003,E007,I003,3,1094,711.1,382.9
S011523,20260317,C0181,P001,M005,E003,I005,3,660,429.0,231.0
S011524,20260124,C0939,P015,M004,E009,I004,1,1250,812.5,437.5
S011525,20240701,C0325,P010,M005,E003,I002,1,1779,1156.35,622.65
S011526,20250212,C0969,P006,M003,E009,I002,4,6997,3148.65,3848.35
S011527,20261221,C0938,P002,M008,E006,I003,3,1267,823.55,443.45
S011528,20260409,C0220,P013,M003,E005,I002,3,1749,1136.85,612.15
S011529,20260409,C0060,P015,M005,E008,I002,5,1302,846.3,455.7
S011530,20250630,C0158,P005,M003,E001,I005,1,6683,3007.35,3675.65
S011531,20250820,C0230,P001,M002,E001,I001,4,718,466.7,251.3
S011532,20260623,C0745,P011,M001,E007,I004,1,924,600.6,323.4
S011533,20240123,C0165,P005,M005,E002,I005,2,4501,2025.45,2475.55
S011534,20240305,C0516,P015,M001,E006,I003,2,1213,788.45,424.55
S011535,20251217,C0512,P004,M005,E002,I003,1,1651,990.6,660.4
S011536,20250425,C0960,P009,M005,E003,I005,5,2507,1378.85,1128.15
S011537,20240620,C0674,P002,M005,E008,I002,5,1241,806.65,434.35
S011538,20240120,C0334,P012,M004,E008,I005,5,1678,1090.7,587.3
S011539,20251208,C0675,P010,M006,E008,I002,5,1016,660.4,355.6
S011540,20260303,C0564,P012,M005,E002,I005,1,1489,967.85,521.15
S011541,20250118,C0398,P007,M002,E004,I004,2,3543,1594.35,1948.65
S011542,20250820,C0680,P005,M002,E010,I001,4,4416,1987.2,2428.8
S011543,20250211,C0720,P011,M006,E010,I002,2,2080,1352.0,728.0
S011544,20250917,C0273,P010,M001,E006,I003,3,1538,999.7,538.3
S011545,20260301,C0243,P013,M003,E002,I005,2,1794,1166.1,627.9
S011546,20240121,C0882,P008,M007,E003,I004,5,1669,917.95,751.05
S011547,20240713,C0860,P014,M001,E009,I003,3,1363,885.95,477.05
S011548,20260507,C0989,P014,M001,E008,I004,5,1466,952.9,513.1
S011549,20260228,C0701,P009,M003,E009,I004,4,5817,3199.35,2617.65
S011550,20250419,C0203,P005,M006,E003,I003,5,4287,1929.15,2357.85
S011551,20250920,C0585,P009,M007,E003,I003,2,1978,1087.9,890.1
S011552,20240301,C0895,P006,M004,E002,I003,2,5135,2310.75,2824.25
S011553,20251117,C0823,P010,M004,E002,I002,1,2329,1513.85,815.15
S011554,20240922,C0069,P004,M005,E009,I003,4,1929,1157.4,771.6
S011555,20260710,C0274,P006,M004,E002,I005,2,3122,1404.9,1717.1
S011556,20260420,C0132,P015,M002,E010,I004,2,1790,1163.5,626.5
S011557,20260114,C0463,P002,M003,E007,I003,3,1111,722.15,388.85
S011558,20261119,C0674,P003,M007,E007,I001,1,1862,1117.2,744.8
S011559,20250623,C0995,P010,M007,E002,I001,4,2205,1433.25,771.75
S011560,20240822,C0835,P001,M001,E008,I003,3,1602,1041.3,560.7
S011561,20251227,C0312,P015,M007,E002,I003,1,826,536.9,289.1
S011562,20260109,C0335,P015,M002,E002,I001,5,1586,1030.9,555.1
S011563,20250202,C0016,P015,M007,E002,I003,3,536,348.4,187.6
S011564,20240504,C0327,P008,M008,E009,I004,1,2266,1246.3,1019.7
S011565,20260803,C0108,P004,M004,E002,I001,5,2483,1489.8,993.2
S011566,20240930,C0931,P005,M008,E002,I001,1,7736,3481.2,4254.8
S011567,20260228,C0442,P004,M001,E007,I002,2,2057,1234.2,822.8
S011568,20261208,C0571,P009,M002,E006,I005,3,5368,2952.4,2415.6
S011569,20260527,C0993,P012,M001,E007,I005,3,1189,772.85,416.15
S011570,20240808,C0339,P006,M003,E005,I002,4,7821,3519.45,4301.55
S011571,20240430,C0623,P012,M001,E002,I004,1,1142,742.3,399.7
S011572,20260312,C0263,P006,M005,E004,I001,4,4115,1851.75,2263.25
S011573,20240131,C0027,P003,M004,E001,I001,3,1652,991.2,660.8
S011574,20241215,C0888,P011,M001,E009,I002,2,1518,986.7,531.3
S011575,20260214,C0526,P006,M004,E002,I001,3,2527,1137.15,1389.85
S011576,20250209,C0706,P010,M007,E008,I004,5,1631,1060.15,570.85
S011577,20250715,C0068,P005,M003,E002,I005,1,4673,2102.85,2570.15
S011578,20260221,C0152,P008,M003,E002,I004,5,1919,1055.45,863.55
S011579,20240915,C0927,P010,M007,E001,I002,2,1430,929.5,500.5
S011580,20250309,C0679,P001,M001,E003,I005,1,514,334.1,179.9
S011581,20241006,C0361,P006,M005,E003,I005,2,5035,2265.75,2769.25
S011582,20240727,C0113,P013,M003,E002,I001,3,1698,1103.7,594.3
S011583,20240128,C0923,P010,M002,E003,I003,3,1809,1175.85,633.15
S011584,20250208,C0407,P015,M001,E003,I003,4,810,526.5,283.5
S011585,20250102,C0715,P008,M003,E010,I001,4,3427,1884.85,1542.15
S011586,20250526,C0747,P002,M003,E001,I005,3,836,543.4,292.6
S011587,20250919,C0002,P014,M004,E005,I002,4,1176,764.4,411.6
S011588,20260503,C0587,P012,M002,E005,I005,1,1545,1004.25,540.75
S011589,20260314,C0814,P004,M007,E006,I004,5,1256,753.6,502.4
S011590,20240225,C0742,P004,M001,E004,I005,4,1240,744.0,496.0
S011591,20251109,C0426,P006,M008,E007,I001,2,7752,3488.4,4263.6
S011592,20240924,C0237,P005,M004,E005,I003,2,3991,1795.95,2195.05
S011593,20250529,C0487,P014,M002,E005,I002,4,542,352.3,189.7
S011594,20240124,C0356,P003,M002,E004,I005,3,2688,1612.8,1075.2
S011595,20250818,C0583,P005,M002,E007,I001,1,3301,1485.45,1815.55
S011596,20261217,C0262,P002,M003,E006,I004,1,806,523.9,282.1
S011597,20241220,C0914,P010,M004,E003,I004,5,1608,1045.2,562.8
S011598,20260122,C0092,P007,M004,E008,I004,2,3667,1650.15,2016.85
S011599,20240109,C0364,P008,M006,E006,I005,1,4745,2609.75,2135.25
S011600,20250731,C0676,P014,M004,E002,I001,2,1550,1007.5,542.5
S011601,20250926,C0420,P014,M005,E004,I001,4,1044,678.6,365.4
S011602,20261025,C0857,P005,M003,E001,I005,4,7372,3317.4,4054.6
S011603,20261025,C0077,P013,M003,E008,I005,5,1330,864.5,465.5
S011604,20240518,C0658,P009,M003,E003,I004,5,1502,826.1,675.9
S011605,20240629,C0968,P010,M001,E007,I002,5,1523,989.95,533.05
S011606,20250911,C0146,P013,M001,E006,I002,1,1123,729.95,393.05
S011607,20240317,C0433,P014,M006,E008,I001,2,911,592.15,318.85
S011608,20251226,C0736,P009,M004,E004,I003,5,5584,3071.2,2512.8
S011609,20240209,C0076,P001,M004,E007,I001,3,1647,1070.55,576.45
S011610,20250826,C0508,P014,M005,E003,I001,3,1653,1074.45,578.55
S011611,20250621,C0757,P003,M003,E008,I001,5,1889,1133.4,755.6
S011612,20240303,C0302,P013,M006,E008,I004,5,1703,1106.95,596.05
S011613,20260522,C0161,P003,M006,E009,I003,4,1547,928.2,618.8
S011614,20260912,C0702,P015,M003,E002,I004,4,538,349.7,188.3
S011615,20260114,C0640,P014,M001,E006,I002,1,1717,1116.05,600.95
S011616,20250331,C0789,P005,M002,E010,I004,3,4695,2112.75,2582.25
S011617,20260316,C0254,P014,M006,E010,I001,4,615,399.75,215.25
S011618,20260629,C0955,P001,M005,E001,I004,2,585,380.25,204.75
S011619,20260925,C0223,P004,M006,E002,I001,5,2364,1418.4,945.6
S011620,20250213,C0681,P001,M004,E002,I005,4,1688,1097.2,590.8
S011621,20250507,C0684,P012,M006,E010,I001,3,1551,1008.15,542.85
S011622,20250513,C0886,P012,M007,E007,I004,2,1285,835.25,449.75
S011623,20240412,C0044,P010,M002,E009,I001,4,937,609.05,327.95
